"CoflowID","StartTime","EndTime","CoflowCompletionTime"
"127:Reducer9","1608.87","1609.62","0.75"
"127:Reducer10","1609.62","1609.65","0.03"
"127:Reducer3","1611.13","1611.17","0.04"
"127:Reducer4","1611.17","1611.17","0.0"
"128:Reducer2","1611.18","1621.29","10.11"
"128:Reducer3","1621.29","1628.67","7.38"
"128:Reducer4","1628.67","1641.4","12.73"
"128:Reducer5","1641.4","1656.33","14.93"
"128:Reducer6","1656.33","1656.34","0.01"
"129:Reducer2","1656.34","1676.56","20.22"
"129:Reducer3","1676.56","1683.67","7.11"
"129:Reducer4","1683.67","1695.09","11.42"
"129:Reducer5","1695.09","1717.48","22.39"
"129:Reducer6","1717.48","1717.48","0.0"
"130:Reducer2","1717.49","1722.02","4.53"
"130:Reducer6","1717.49","1727.21","9.72"
"130:Reducer7","1727.21","1727.26","0.05"
"130:Reducer3","1727.26","1727.43","0.17"
"130:Reducer4","1727.43","1727.57","0.14"
"131:Reducer2","1727.57","1733.84","6.27"
"131:Reducer3","1733.84","1736.62","2.78"
"131:Reducer4","1736.62","1736.63","0.01"
"132:Reducer2","1736.63","1741.82","5.19"
"132:Reducer3","1741.82","1741.82","0.0"
"132:Reducer4","1741.83","1741.96","0.13"
"132:Reducer5","1741.96","1741.96","0.0"
"133:Reducer2","1741.97","1751.92","9.95"
"133:Reducer3","1751.92","1751.94","0.02"
"134:Map2","1751.94","1751.95","0.01"
"134:Reducer12","1751.94","1760.15","8.21"
"134:Reducer14","1751.94","1764.92","12.98"
"134:Reducer3","1751.95","1765.92","13.97"
"134:Reducer4","1765.92","1768.85","2.93"
"134:Reducer5","1768.85","1771.96","3.11"
"134:Reducer6","1771.96","1773.07","1.11"
"134:Reducer7","1773.07","1773.96","0.89"
"134:Reducer8","1773.96","1773.99","0.03"
"135:Reducer2","1773.99","1774.48","0.49"
"135:Reducer3","1774.48","1779.86","5.38"
"135:Reducer4","1779.86","1781.23","1.37"
"135:Reducer5","1781.23","1784.22","2.99"
"135:Reducer6","1784.22","1784.23","0.01"
"136:Reducer2","1784.23","1790.87","6.64"
"136:Reducer3","1790.87","1790.88","0.01"
"137:Reducer8","1790.88","1791.36","0.48"
"137:Reducer2","1790.88","1793.74","2.86"
"137:Reducer9","1791.36","1791.86","0.5"
"137:Reducer10","1791.86","1791.88","0.02"
"137:Reducer3","1793.74","1795.27","1.53"
"137:Reducer4","1795.27","1795.35","0.08"
"138:Reducer6","1795.35","1804.26","8.91"
"138:Reducer2","1795.35","1811.09","15.74"
"138:Reducer7","1804.26","1804.33","0.07"
"138:Reducer3","1811.09","1811.26","0.17"
"138:Reducer4","1811.26","1811.36","0.1"
"139:Reducer2","1811.36","1816.27","4.91"
"139:Reducer3","1816.27","1821.75","5.48"
"139:Reducer4","1821.75","1821.75","0.0"
"139:Reducer5","1821.76","1821.77","0.01"
"140:Reducer2","1821.77","1823.68","1.91"
"140:Reducer3","1823.68","1827.34","3.66"
"140:Reducer4","1827.34","1827.47","0.13"
"140:Reducer5","1827.47","1827.47","0.0"
"141:Map2","1827.48","1827.49","0.01"
"141:Reducer12","1827.48","1838.27","10.79"
"141:Reducer14","1827.48","1841.37","13.89"
"141:Reducer3","1827.49","1833.17","5.68"
"141:Reducer4","1833.17","1834.54","1.37"
"141:Reducer5","1838.27","1843.08","4.81"
"141:Reducer6","1843.08","1844.74","1.66"
"141:Reducer7","1844.74","1846.07","1.33"
"141:Reducer8","1846.07","1846.1","0.03"
"142:Reducer2","1846.1","1856.4","10.3"
"142:Reducer3","1856.4","1861.14","4.74"
"142:Reducer4","1861.14","1871.51","10.37"
"142:Reducer5","1871.51","1893.9","22.39"
"142:Reducer6","1893.9","1893.91","0.01"
"143:Map2","1893.91","1893.92","0.01"
"143:Reducer12","1893.91","1899.38","5.47"
"143:Reducer14","1893.91","1906.84","12.93"
"143:Reducer3","1893.92","1903.24","9.32"
"143:Reducer4","1903.24","1903.83","0.59"
"143:Reducer5","1903.83","1908.4","4.57"
"143:Reducer6","1908.4","1909.51","1.11"
"143:Reducer7","1909.51","1910.84","1.33"
"143:Reducer8","1910.84","1910.86","0.02"
"144:Reducer2","1910.86","1917.5","6.64"
"144:Reducer3","1917.5","1917.53","0.03"
"145:Reducer2","1917.53","1927.64","10.11"
"145:Reducer3","1927.64","1934.75","7.11"
"145:Reducer4","1934.75","1948.03","13.28"
"145:Reducer5","1948.03","1962.96","14.93"
"145:Reducer6","1962.96","1962.96","0.0"
"146:Reducer2","1962.97","1963.34","0.37"
"146:Reducer3","1963.34","1967.05","3.71"
"146:Reducer4","1967.05","1968.53","1.48"
"146:Reducer5","1968.53","1970.03","1.5"
"146:Reducer6","1970.03","1970.04","0.01"
"147:Reducer2","1970.04","1971.94","1.9"
"147:Reducer3","1971.94","1972.35","0.41"
"147:Reducer4","1972.35","1972.36","0.01"
"148:Reducer2","1972.36","1972.91","0.55"
"148:Reducer3","1972.91","1976.4","3.49"
"148:Reducer4","1976.4","1977.97","1.57"
"148:Reducer5","1977.97","1979.47","1.5"
"148:Reducer6","1979.47","1979.48","0.01"
"149:Reducer8","1979.48","1979.53","0.05"
"149:Reducer2","1979.48","1980.05","0.57"
"149:Reducer3","1980.05","1980.22","0.17"
"149:Reducer4","1980.22","1980.22","0.0"
"149:Reducer5","1980.23","1980.24","0.01"
"150:Reducer2","1980.24","1980.47","0.23"
"150:Reducer3","1980.47","1985.85","5.38"
"150:Reducer4","1985.85","1987.33","1.48"
"150:Reducer5","1987.33","1988.83","1.5"
"150:Reducer6","1988.83","1988.84","0.01"
"151:Map2","1988.84","1988.85","0.01"
"151:Reducer14","1988.84","1999.08","10.24"
"151:Reducer12","1988.84","2002.46","13.62"
"151:Reducer3","1988.85","1994.53","5.68"
"151:Reducer4","1994.53","1997.02","2.49"
"151:Reducer5","2002.46","2005.87","3.41"
"151:Reducer6","2005.87","2007.97","2.1"
"151:Reducer7","2007.97","2009.3","1.33"
"151:Reducer8","2009.3","2009.32","0.02"
"152:Reducer2","2009.32","2009.87","0.55"
"152:Reducer3","2009.87","2013.95","4.08"
"152:Reducer4","2013.95","2015.71","1.76"
"152:Reducer5","2015.71","2017.71","2.0"
"152:Reducer6","2017.71","2017.72","0.01"
"153:Reducer2","2017.72","2023.99","6.27"
"153:Reducer3","2023.99","2028.16","4.17"
"153:Reducer4","2028.16","2028.16","0.0"
"154:Reducer9","2028.17","2028.17","0.0"
"154:Reducer2","2028.18","2029.17","0.99"
"154:Reducer3","2029.17","2030.29","1.12"
"154:Reducer4","2030.29","2030.89","0.6"
"154:Reducer5","2030.89","2030.91","0.02"
"155:Reducer2","2030.91","2031.31","0.4"
"155:Reducer3","2031.31","2035.77","4.46"
"155:Reducer4","2035.77","2037.34","1.57"
"155:Reducer5","2037.34","2040.33","2.99"
"155:Reducer6","2040.33","2040.34","0.01"
"156:Reducer2","2040.34","2041.62","1.28"
"157:Reducer2","2041.62","2056.69","15.07"
"157:Reducer3","2056.69","2064.6","7.91"
"157:Reducer4","2064.6","2076.02","11.42"
"157:Reducer5","2076.02","2090.95","14.93"
"157:Reducer6","2090.95","2090.95","0.0"
"158:Reducer6","2090.96","2096.9","5.94"
"158:Reducer2","2090.96","2102.2","11.24"
"158:Reducer7","2096.9","2096.97","0.07"
"158:Reducer3","2102.2","2102.32","0.12"
"158:Reducer4","2102.32","2102.46","0.14"
"159:Reducer2","2102.46","2105.31","2.85"
"159:Reducer3","2105.31","2106.12","0.81"
"159:Reducer4","2106.12","2106.13","0.01"
"160:Map11","2106.13","2106.14","0.01"
"160:Reducer2","2106.13","2106.19","0.06"
"160:Reducer9","2106.13","2113.95","7.82"
"160:Reducer3","2106.19","2106.59","0.4"
"160:Reducer4","2113.95","2115.16","1.21"
"160:Reducer5","2115.16","2116.98","1.82"
"160:Reducer6","2116.98","2116.99","0.01"
"160:Reducer7","2116.99","2116.99","0.0"
"161:Reducer2","2117.0","2122.64","5.64"
"161:Reducer7","2117.0","2128.36","11.36"
"161:Reducer3","2128.36","2130.92","2.56"
"161:Reducer4","2130.92","2130.98","0.06"
"162:Reducer9","2130.98","2130.99","0.01"
"162:Reducer2","2130.99","2131.95","0.96"
"162:Reducer3","2131.95","2132.88","0.93"
"162:Reducer4","2132.88","2133.48","0.6"
"162:Reducer5","2133.48","2133.5","0.02"
"163:Reducer6","2133.5","2137.46","3.96"
"163:Reducer2","2133.5","2140.52","7.02"
"163:Reducer7","2137.46","2137.51","0.05"
"163:Reducer3","2140.52","2140.56","0.04"
"163:Reducer4","2140.56","2140.66","0.1"
"164:Reducer2","2140.66","2147.55","6.89"
"164:Reducer7","2140.66","2156.14","15.48"
"164:Reducer3","2156.14","2158.33","2.19"
"164:Reducer4","2158.33","2158.42","0.09"
"165:Reducer2","2158.42","2161.97","3.55"
"165:Reducer3","2161.97","2162.28","0.31"
"166:Reducer2","2162.28","2162.87","0.59"
"166:Reducer3","2162.87","2166.72","3.85"
"166:Reducer4","2166.72","2168.69","1.97"
"166:Reducer5","2168.69","2168.76","0.07"
"167:Reducer2","2168.76","2169.05","0.29"
"167:Reducer3","2169.05","2172.83","3.78"
"167:Reducer4","2172.83","2178.9","6.07"
"167:Reducer5","2178.9","2178.9","0.0"
"168:Reducer2","2178.91","2181.44","2.53"
"168:Reducer3","2181.44","2181.98","0.54"
"168:Reducer4","2181.98","2181.99","0.01"
"169:Reducer2","2181.99","2184.55","2.56"
"170:Reducer2","2184.55","2187.11","2.56"
"171:Reducer2","2187.11","2192.26","5.15"
"171:Reducer3","2192.26","2200.95","8.69"
"171:Reducer4","2200.95","2217.96","17.01"
"171:Reducer5","2217.96","2240.35","22.39"
"171:Reducer6","2240.35","2240.36","0.01"
"172:Reducer2","2240.36","2246.72","6.36"
"172:Reducer7","2240.36","2256.14","15.78"
"172:Reducer3","2256.14","2258.45","2.31"
"172:Reducer4","2258.45","2258.51","0.06"
"173:Reducer2","2258.51","2258.88","0.37"
"173:Reducer3","2258.88","2265.48","6.6"
"173:Reducer4","2265.48","2274.58","9.1"
"173:Reducer5","2274.58","2275.05","0.47"
"174:Reducer9","2275.05","2275.06","0.01"
"174:Reducer2","2275.06","2277.48","2.42"
"174:Reducer3","2277.48","2279.16","1.68"
"174:Reducer4","2279.16","2279.16","0.0"
"174:Reducer5","2279.17","2279.17","0.0"
"175:Reducer9","2279.18","2279.19","0.01"
"175:Reducer2","2279.19","2280.65","1.46"
"175:Reducer3","2280.65","2282.04","1.39"
"175:Reducer4","2282.04","2282.44","0.4"
"175:Reducer5","2282.44","2282.46","0.02"
"176:Map2","2282.46","2282.47","0.01"
"176:Reducer12","2282.46","2294.67","12.21"
"176:Reducer14","2282.46","2303.76","21.3"
"176:Reducer3","2282.47","2290.55","8.08"
"176:Reducer4","2290.55","2292.21","1.66"
"176:Reducer5","2294.67","2297.93","3.26"
"176:Reducer6","2303.76","2305.42","1.66"
"176:Reducer7","2305.42","2306.75","1.33"
"176:Reducer8","2306.75","2306.77","0.02"
"177:Reducer2","2306.77","2309.87","3.1"
"177:Reducer3","2309.87","2310.18","0.31"
"178:Reducer2","2310.18","2310.67","0.49"
"178:Reducer3","2310.67","2314.52","3.85"
"178:Reducer4","2314.52","2318.46","3.94"
"178:Reducer5","2318.46","2318.53","0.07"
"179:Reducer9","2318.53","2318.54","0.01"
"179:Reducer2","2318.54","2320.0","1.46"
"179:Reducer3","2320.0","2320.0","0.0"
"179:Reducer4","2320.01","2320.61","0.6"
"179:Reducer5","2320.61","2320.63","0.02"
"180:Reducer2","2320.63","2327.72","7.09"
"180:Reducer3","2327.72","2331.89","4.17"
"180:Reducer4","2331.89","2331.9","0.01"
"181:Reducer8","2331.9","2332.62","0.72"
"181:Reducer2","2331.9","2333.32","1.42"
"181:Reducer9","2332.62","2333.88","1.26"
"181:Reducer10","2333.88","2333.9","0.02"
"181:Reducer3","2333.9","2334.92","1.02"
"181:Reducer4","2334.92","2335.0","0.08"
"182:Reducer2","2335.0","2344.4","9.4"
"182:Reducer3","2344.4","2344.4","0.0"
"182:Reducer4","2344.41","2344.41","0.0"
"183:Map2","2344.42","2344.43","0.01"
"183:Reducer12","2344.42","2354.69","10.27"
"183:Reducer14","2344.42","2366.99","22.57"
"183:Reducer3","2344.43","2350.49","6.06"
"183:Reducer4","2350.49","2352.98","2.49"
"183:Reducer5","2354.69","2357.8","3.11"
"183:Reducer6","2366.99","2369.43","2.44"
"183:Reducer7","2369.43","2370.76","1.33"
"183:Reducer8","2370.76","2370.79","0.03"
"184:Reducer2","2370.79","2377.43","6.64"
"184:Reducer3","2377.43","2377.45","0.02"
"185:Reducer2","2377.45","2384.55","7.1"
"185:Reducer3","2384.55","2385.01","0.46"
"186:Reducer2","2385.01","2385.3","0.29"
"186:Reducer3","2385.3","2392.78","7.48"
"186:Reducer4","2392.78","2397.33","4.55"
"186:Reducer5","2397.33","2397.8","0.47"
"187:Reducer2","2397.8","2399.51","1.71"
"188:Reducer2","2399.51","2402.53","3.02"
"188:Reducer6","2399.51","2406.96","7.45"
"188:Reducer7","2406.96","2406.96","0.0"
"188:Reducer3","2406.97","2407.08","0.11"
"188:Reducer4","2407.08","2407.18","0.1"
"189:Reducer2","2407.18","2413.82","6.64"
"189:Reducer3","2413.82","2413.85","0.03"
"190:Map11","2413.85","2413.86","0.01"
"190:Reducer2","2413.85","2413.91","0.06"
"190:Reducer9","2413.85","2418.0","4.15"
"190:Reducer3","2413.91","2414.31","0.4"
"190:Reducer4","2418.0","2420.46","2.46"
"190:Reducer5","2420.46","2422.28","1.82"
"190:Reducer6","2422.28","2422.29","0.01"
"190:Reducer7","2422.29","2422.29","0.0"
"191:Reducer2","2422.3","2428.57","6.27"
"191:Reducer3","2428.57","2434.05","5.48"
"191:Reducer4","2434.05","2434.18","0.13"
"191:Reducer5","2434.18","2434.19","0.01"
"192:Reducer2","2434.19","2438.62","4.43"
"192:Reducer3","2438.62","2438.65","0.03"
"193:Reducer9","2438.65","2438.66","0.01"
"193:Reducer2","2438.66","2439.63","0.97"
"193:Reducer3","2439.63","2440.75","1.12"
"193:Reducer4","2440.75","2441.15","0.4"
"193:Reducer5","2441.15","2441.17","0.02"
"194:Reducer2","2441.17","2447.81","6.64"
"194:Reducer3","2447.81","2447.83","0.02"
"195:Map11","2447.83","2447.84","0.01"
"195:Reducer2","2447.83","2447.89","0.06"
"195:Reducer9","2447.83","2453.32","5.49"
"195:Reducer3","2447.89","2448.29","0.4"
"195:Reducer4","2453.32","2454.53","1.21"
"195:Reducer5","2454.53","2454.53","0.0"
"195:Reducer6","2454.54","2454.55","0.01"
"195:Reducer7","2454.55","2454.55","0.0"
"196:Reducer2","2454.56","2458.4","3.84"
"197:Reducer2","2458.4","2460.86","2.46"
"197:Reducer3","2460.86","2466.34","5.48"
"197:Reducer4","2466.34","2466.47","0.13"
"197:Reducer5","2466.47","2466.48","0.01"
"198:Reducer2","2466.48","2470.3","3.82"
"198:Reducer3","2470.3","2470.3","0.0"
"198:Reducer4","2470.31","2470.44","0.13"
"198:Reducer5","2470.44","2470.45","0.01"
"199:Reducer2","2470.45","2470.63","0.18"
"199:Reducer3","2470.63","2474.34","3.71"
"199:Reducer4","2474.34","2475.54","1.2"
"199:Reducer5","2475.54","2478.53","2.99"
"199:Reducer6","2478.53","2478.54","0.01"
"200:Reducer2","2478.54","2483.45","4.91"
"200:Reducer3","2483.45","2488.93","5.48"
"200:Reducer4","2488.93","2489.06","0.13"
"200:Reducer5","2489.06","2489.07","0.01"
"201:Reducer2","2489.07","2497.92","8.85"
"201:Reducer3","2497.92","2497.94","0.02"
"202:Reducer2","2497.94","2511.42","13.48"
"202:Reducer3","2511.42","2520.11","8.69"
"202:Reducer4","2520.11","2535.33","15.22"
"202:Reducer5","2535.33","2550.26","14.93"
"202:Reducer6","2550.26","2550.27","0.01"
"203:Reducer2","2550.27","2553.54","3.27"
"203:Reducer3","2553.54","2557.2","3.66"
"203:Reducer4","2557.2","2557.33","0.13"
"203:Reducer5","2557.33","2557.33","0.0"
"204:Reducer7","2557.34","2561.54","4.2"
"204:Reducer2","2557.34","2567.36","10.02"
"204:Reducer3","2567.36","2569.83","2.47"
"204:Reducer4","2569.83","2569.92","0.09"
"205:Reducer6","2569.92","2575.86","5.94"
"205:Reducer2","2569.92","2578.95","9.03"
"205:Reducer7","2575.86","2575.91","0.05"
"205:Reducer3","2578.95","2579.16","0.21"
"205:Reducer4","2579.16","2579.3","0.14"
"206:Reducer8","2579.3","2580.02","0.72"
"206:Reducer2","2579.3","2580.95","1.65"
"206:Reducer9","2580.02","2580.02","0.0"
"206:Reducer10","2580.03","2580.06","0.03"
"206:Reducer3","2580.95","2582.44","1.49"
"206:Reducer4","2582.44","2582.52","0.08"
"207:Map11","2582.52","2582.53","0.01"
"207:Reducer2","2582.52","2582.58","0.06"
"207:Reducer9","2582.52","2590.55","8.03"
"207:Reducer3","2582.58","2582.98","0.4"
"207:Reducer4","2590.55","2591.8","1.25"
"207:Reducer5","2591.8","2591.8","0.0"
"207:Reducer6","2591.81","2591.82","0.01"
"207:Reducer7","2591.82","2591.83","0.01"
"208:Reducer2","2591.83","2592.72","0.89"
"208:Reducer3","2592.72","2600.2","7.48"
"208:Reducer4","2600.2","2606.27","6.07"
"208:Reducer5","2606.27","2606.74","0.47"
"209:Reducer6","2606.74","2609.71","2.97"
"209:Reducer2","2606.74","2615.75","9.01"
"209:Reducer7","2609.71","2609.78","0.07"
"209:Reducer3","2615.75","2615.85","0.1"
"209:Reducer4","2615.85","2615.99","0.14"
"210:Reducer2","2615.99","2617.7","1.71"
"211:Reducer2","2617.7","2620.97","3.27"
"211:Reducer3","2620.97","2620.97","0.0"
"211:Reducer4","2620.98","2621.07","0.09"
"211:Reducer5","2621.07","2621.07","0.0"
"212:Map2","2621.08","2621.09","0.01"
"212:Reducer14","2621.08","2626.32","5.24"
"212:Reducer12","2621.08","2631.79","10.71"
"212:Reducer3","2621.09","2639.01","17.92"
"212:Reducer4","2639.01","2641.06","2.05"
"212:Reducer5","2641.06","2644.17","3.11"
"212:Reducer6","2644.17","2645.83","1.66"
"212:Reducer7","2645.83","2647.16","1.33"
"212:Reducer8","2647.16","2647.18","0.02"
"213:Reducer2","2647.18","2650.73","3.55"
"213:Reducer3","2650.73","2650.73","0.0"
"214:Reducer2","2650.74","2651.33","0.59"
"214:Reducer3","2651.33","2660.06","8.73"
"214:Reducer4","2660.06","2666.13","6.07"
"214:Reducer5","2666.13","2666.45","0.32"
"215:Reducer2","2666.45","2669.01","2.56"
"216:Reducer2","2669.01","2673.19","4.18"
"216:Reducer3","2673.19","2675.97","2.78"
"216:Reducer4","2675.97","2675.98","0.01"
"217:Reducer2","2675.98","2677.88","1.9"
"217:Reducer3","2677.88","2678.69","0.81"
"217:Reducer4","2678.69","2678.7","0.01"
"218:Reducer8","2678.7","2679.42","0.72"
"218:Reducer2","2678.7","2680.77","2.07"
"218:Reducer9","2679.42","2680.17","0.75"
"218:Reducer10","2680.17","2680.17","0.0"
"218:Reducer3","2680.77","2680.8","0.03"
"218:Reducer4","2680.8","2680.8","0.0"
"219:Reducer2","2680.81","2683.14","2.33"
"219:Reducer3","2683.14","2683.6","0.46"
"220:Reducer8","2683.6","2683.63","0.03"
"220:Reducer2","2683.6","2684.01","0.41"
"220:Reducer3","2684.01","2684.17","0.16"
"220:Reducer4","2684.17","2684.22","0.05"
"220:Reducer5","2684.22","2684.22","0.0"
"221:Reducer2","2684.23","2684.9","0.67"
"221:Reducer3","2684.9","2689.76","4.86"
"221:Reducer4","2689.76","2695.83","6.07"
"221:Reducer5","2695.83","2696.3","0.47"
"222:Reducer2","2696.3","2711.74","15.44"
"222:Reducer3","2711.74","2718.85","7.11"
"222:Reducer4","2718.85","2736.56","17.71"
"222:Reducer5","2736.56","2758.95","22.39"
"222:Reducer6","2758.95","2758.95","0.0"
"223:Reducer2","2758.96","2759.45","0.49"
"223:Reducer3","2759.45","2766.77","7.32"
"223:Reducer4","2766.77","2770.71","3.94"
"223:Reducer5","2770.71","2770.78","0.07"
"224:Reducer2","2770.78","2774.96","4.18"
"224:Reducer3","2774.96","2774.96","0.0"
"224:Reducer4","2774.97","2775.1","0.13"
"224:Reducer5","2775.1","2775.11","0.01"
"225:Reducer2","2775.11","2779.64","4.53"
"225:Reducer6","2775.11","2784.83","9.72"
"225:Reducer7","2784.83","2784.9","0.07"
"225:Reducer3","2784.9","2785.07","0.17"
"225:Reducer4","2785.07","2785.21","0.14"
"226:Reducer2","2785.21","2790.85","5.64"
"226:Reducer7","2785.21","2797.94","12.73"
"226:Reducer3","2797.94","2800.41","2.47"
"226:Reducer4","2800.41","2800.5","0.09"
"227:Map2","2800.5","2800.5","0.0"
"227:Reducer14","2800.5","2810.97","10.47"
"227:Reducer12","2800.5","2821.02","20.52"
"227:Reducer3","2800.51","2812.62","12.11"
"227:Reducer4","2812.62","2815.55","2.93"
"227:Reducer5","2821.02","2825.37","4.35"
"227:Reducer6","2825.37","2826.59","1.22"
"227:Reducer7","2826.59","2827.92","1.33"
"227:Reducer8","2827.92","2827.94","0.02"
"228:Reducer2","2827.94","2828.49","0.55"
"228:Reducer3","2828.49","2832.2","3.71"
"228:Reducer4","2832.2","2833.77","1.57"
"228:Reducer5","2833.77","2836.76","2.99"
"228:Reducer6","2836.76","2836.77","0.01"
"229:Map11","2836.77","2836.78","0.01"
"229:Reducer2","2836.77","2836.83","0.06"
"229:Reducer9","2836.77","2842.19","5.42"
"229:Reducer3","2836.83","2837.13","0.3"
"229:Reducer4","2842.19","2843.83","1.64"
"229:Reducer5","2843.83","2845.05","1.22"
"229:Reducer6","2845.05","2845.06","0.01"
"229:Reducer7","2845.06","2845.07","0.01"
"230:Reducer2","2845.07","2846.97","1.9"
"230:Reducer3","2846.97","2847.78","0.81"
"230:Reducer4","2847.78","2847.79","0.01"
"231:Reducer2","2847.79","2850.93","3.14"
"231:Reducer3","2850.93","2855.1","4.17"
"231:Reducer4","2855.1","2855.11","0.01"
"232:Reducer2","2855.11","2858.13","3.02"
"232:Reducer6","2855.11","2861.1","5.99"
"232:Reducer7","2861.1","2861.1","0.0"
"232:Reducer3","2861.11","2861.28","0.17"
"232:Reducer4","2861.28","2861.42","0.14"
"233:Reducer2","2861.42","2861.42","0.0"
"233:Map11","2861.42","2861.43","0.01"
"233:Reducer9","2861.42","2864.22","2.8"
"233:Reducer3","2861.43","2861.98","0.55"
"233:Reducer4","2864.22","2866.68","2.46"
"233:Reducer5","2866.68","2868.5","1.82"
"233:Reducer6","2868.5","2868.51","0.01"
"233:Reducer7","2868.51","2868.52","0.01"
"234:Reducer2","2868.52","2868.92","0.4"
"234:Reducer3","2868.92","2872.63","3.71"
"234:Reducer4","2872.63","2873.81","1.18"
"234:Reducer5","2873.81","2875.31","1.5"
"234:Reducer6","2875.31","2875.32","0.01"
"235:Reducer2","2875.32","2877.88","2.56"
"236:Reducer2","2877.88","2883.6","5.72"
"236:Reducer3","2883.6","2883.6","0.0"
"236:Reducer4","2883.61","2883.62","0.01"
"237:Reducer8","2883.62","2883.65","0.03"
"237:Reducer2","2883.62","2884.19","0.57"
"237:Reducer3","2884.19","2884.36","0.17"
"237:Reducer4","2884.36","2884.41","0.05"
"237:Reducer5","2884.41","2884.42","0.01"
"238:Reducer2","2884.42","2886.98","2.56"
"239:Reducer2","2886.98","2893.87","6.89"
"239:Reducer7","2886.98","2900.58","13.6"
"239:Reducer3","2900.58","2903.05","2.47"
"239:Reducer4","2903.05","2903.12","0.07"
"240:Reducer7","2903.12","2909.42","6.3"
"240:Reducer2","2903.12","2914.98","11.86"
"240:Reducer3","2914.98","2917.17","2.19"
"240:Reducer4","2917.17","2917.26","0.09"
"241:Reducer2","2917.26","2927.21","9.95"
"241:Reducer3","2927.21","2927.23","0.02"
"242:Reducer8","2927.23","2927.32","0.09"
"242:Reducer2","2927.23","2927.79","0.56"
"242:Reducer3","2927.79","2928.13","0.34"
"242:Reducer4","2928.13","2928.13","0.0"
"242:Reducer5","2928.14","2928.14","0.0"
"243:Reducer2","2928.15","2931.17","3.02"
"243:Reducer6","2928.15","2935.6","7.45"
"243:Reducer7","2935.6","2935.6","0.0"
"243:Reducer3","2935.61","2935.82","0.21"
"243:Reducer4","2935.82","2935.96","0.14"
"244:Reducer2","2935.96","2936.63","0.67"
"244:Reducer3","2936.63","2941.34","4.71"
"244:Reducer4","2941.34","2950.44","9.1"
"244:Reducer5","2950.44","2950.91","0.47"
"245:Reducer8","2950.91","2950.96","0.05"
"245:Reducer2","2950.91","2951.51","0.6"
"245:Reducer3","2951.51","2951.85","0.34"
"245:Reducer4","2951.85","2951.92","0.07"
"245:Reducer5","2951.92","2951.93","0.01"
"246:Reducer2","2951.93","2954.61","2.68"
"246:Reducer3","2954.61","2955.22","0.61"
"246:Reducer4","2955.22","2955.23","0.01"
"247:Reducer2","2955.23","2961.57","6.34"
"247:Reducer7","2955.23","2969.48","14.25"
"247:Reducer3","2969.48","2972.04","2.56"
"247:Reducer4","2972.04","2972.1","0.06"
"248:Reducer2","2972.1","2974.0","1.9"
"248:Reducer3","2974.0","2974.81","0.81"
"248:Reducer4","2974.81","2974.82","0.01"
"249:Reducer2","2974.82","2979.11","4.29"
"249:Reducer3","2979.11","2979.11","0.0"
"249:Reducer4","2979.12","2979.13","0.01"
"250:Reducer2","2979.13","2981.19","2.06"
"250:Reducer3","2981.19","2981.73","0.54"
"250:Reducer4","2981.73","2981.74","0.01"
"251:Reducer8","2981.74","2981.8","0.06"
"251:Reducer2","2981.74","2982.34","0.6"
"251:Reducer3","2982.34","2982.47","0.13"
"251:Reducer4","2982.47","2982.54","0.07"
"251:Reducer5","2982.54","2982.55","0.01"
"252:Reducer2","2982.55","2992.6","10.05"
"252:Reducer3","2992.6","2999.71","7.11"
"252:Reducer4","2999.71","3012.44","12.73"
"252:Reducer5","3012.44","3027.37","14.93"
"252:Reducer6","3027.37","3027.38","0.01"
"253:Reducer2","3027.38","3037.43","10.05"
"253:Reducer3","3037.43","3046.12","8.69"
"253:Reducer4","3046.12","3061.34","15.22"
"253:Reducer5","3061.34","3076.27","14.93"
"253:Reducer6","3076.27","3076.28","0.01"
"254:Reducer2","3076.28","3082.55","6.27"
"254:Reducer3","3082.55","3086.72","4.17"
"254:Reducer4","3086.72","3086.73","0.01"
"255:Reducer2","3086.73","3089.58","2.85"
"255:Reducer3","3089.58","3090.39","0.81"
"255:Reducer4","3090.39","3090.4","0.01"
"256:Reducer2","3090.4","3097.04","6.64"
"256:Reducer3","3097.04","3097.06","0.02"
"257:Reducer2","3097.06","3099.59","2.53"
"257:Reducer3","3099.59","3100.4","0.81"
"257:Reducer4","3100.4","3100.41","0.01"
"258:Reducer8","3100.41","3100.44","0.03"
"258:Reducer2","3100.41","3100.79","0.38"
"258:Reducer3","3100.79","3101.0","0.21"
"258:Reducer4","3101.0","3101.07","0.07"
"258:Reducer5","3101.07","3101.08","0.01"
"259:Reducer8","3101.08","3101.13","0.05"
"259:Reducer2","3101.08","3101.5","0.42"
"259:Reducer3","3101.5","3101.66","0.16"
"259:Reducer4","3101.66","3101.73","0.07"
"259:Reducer5","3101.73","3101.74","0.01"
"260:Reducer8","3101.74","3102.26","0.52"
"260:Reducer2","3101.74","3104.78","3.04"
"260:Reducer9","3102.26","3102.76","0.5"
"260:Reducer10","3102.76","3102.78","0.02"
"260:Reducer3","3104.78","3106.27","1.49"
"260:Reducer4","3106.27","3106.35","0.08"
"261:Reducer9","3106.35","3106.36","0.01"
"261:Reducer2","3106.36","3107.35","0.99"
"261:Reducer3","3107.35","3107.65","0.3"
"261:Reducer4","3107.65","3108.05","0.4"
"261:Reducer5","3108.05","3108.07","0.02"
"262:Reducer9","3108.07","3108.07","0.0"
